"id1","id2","uniprot_id1","uniprot_id2","string_id1","string_id2"
"PIK3CB","AKT1","P42338","P31749","9606.ENSP00000501150","9606.ENSP00000451828"
"PIK3CB","AKT2","P42338","P31751","9606.ENSP00000501150","9606.ENSP00000375892"
"PIK3CB","AKT3","P42338","Q9Y243","9606.ENSP00000501150","9606.ENSP00000500582"
"PIK3CD","AKT1","O00329","P31749","9606.ENSP00000366563","9606.ENSP00000451828"
"PIK3CD","AKT2","O00329","P31751","9606.ENSP00000366563","9606.ENSP00000375892"
"PIK3CD","AKT3","O00329","Q9Y243","9606.ENSP00000366563","9606.ENSP00000500582"
"PIK3CG","AKT1","P48736","P31749","9606.ENSP00000419260","9606.ENSP00000451828"
"PIK3CG","AKT2","P48736","P31751","9606.ENSP00000419260","9606.ENSP00000375892"
"PIK3CG","AKT3","P48736","Q9Y243","9606.ENSP00000419260","9606.ENSP00000500582"
"PRKCA","CHUK","P17252","O15111","9606.ENSP00000408695","9606.ENSP00000359424"
"PRKCA","IKBKB","P17252","O14920","9606.ENSP00000408695","9606.ENSP00000430684"
"PRKCB","CHUK","P05771","O15111","9606.ENSP00000496129","9606.ENSP00000359424"
"PRKCB","IKBKB","P05771","O14920","9606.ENSP00000496129","9606.ENSP00000430684"
"PRKCD","CHUK","Q05655","O15111","9606.ENSP00000331602","9606.ENSP00000359424"
"PRKCD","IKBKB","Q05655","O14920","9606.ENSP00000331602","9606.ENSP00000430684"
"PRKCE","CHUK","Q02156","O15111","9606.ENSP00000306124","9606.ENSP00000359424"
"PRKCE","IKBKB","Q02156","O14920","9606.ENSP00000306124","9606.ENSP00000430684"
"PRKCG","CHUK","P05129","O15111","9606.ENSP00000263431","9606.ENSP00000359424"
"PRKCG","IKBKB","P05129","O14920","9606.ENSP00000263431","9606.ENSP00000430684"
"PRKCQ","CHUK","Q04759","O15111","9606.ENSP00000263125","9606.ENSP00000359424"
"PRKCQ","IKBKB","Q04759","O14920","9606.ENSP00000263125","9606.ENSP00000430684"
"PRKRA","EIF2AK2","O75569","P19525","9606.ENSP00000318176","9606.ENSP00000233057"
"RIPK1","CASP10","Q13546","Q92851","9606.ENSP00000259808","9606.ENSP00000286186"
"RIPK1","CASP8","Q13546","Q14790","9606.ENSP00000259808","9606.ENSP00000351273"
"RIPK1","MAP3K14","Q13546","Q99558","9606.ENSP00000259808","9606.ENSP00000482657"
"RIPK1","MAP4K2","Q13546","Q12851","9606.ENSP00000259808","9606.ENSP00000294066"
"RIPK1","MAP4K3","Q13546","Q8IVH8","9606.ENSP00000259808","9606.ENSP00000263881"
"RIPK1","MAP4K4","Q13546","O95819","9606.ENSP00000259808","9606.ENSP00000343658"
"RIPK1","PIK3CA","Q13546","P42336","9606.ENSP00000259808","9606.ENSP00000263967"
"RIPK1","PIK3CB","Q13546","P42338","9606.ENSP00000259808","9606.ENSP00000501150"
"RIPK1","PIK3CD","Q13546","O00329","9606.ENSP00000259808","9606.ENSP00000366563"
"RIPK1","PIK3CG","Q13546","P48736","9606.ENSP00000259808","9606.ENSP00000419260"
"RIPK1","PRKCA","Q13546","P17252","9606.ENSP00000259808","9606.ENSP00000408695"
"RIPK1","PRKCB","Q13546","P05771","9606.ENSP00000259808","9606.ENSP00000496129"
"RIPK1","PRKCD","Q13546","Q05655","9606.ENSP00000259808","9606.ENSP00000331602"
"RIPK1","PRKCE","Q13546","Q02156","9606.ENSP00000259808","9606.ENSP00000306124"
"RIPK1","PRKCG","Q13546","P05129","9606.ENSP00000259808","9606.ENSP00000263431"
"RIPK1","PRKCQ","Q13546","Q04759","9606.ENSP00000259808","9606.ENSP00000263125"
"RIPK1","TRADD","Q13546","Q15628","9606.ENSP00000259808","9606.ENSP00000341268"
"RIPK1","TRAF2","Q13546","Q92844","9606.ENSP00000259808","9606.ENSP00000259075"
"TMBIM6","BAK1","P55061","Q16611","9606.ENSP00000389277","9606.ENSP00000363591"
"TMBIM6","BAK1","P55061","Q16611","9606.ENSP00000389277","9606.ENSP00000363591"
"TMBIM6","BAX","P55061","Q07812","9606.ENSP00000389277","9606.ENSP00000293288"
"TMBIM6","BAX","P55061","Q07812","9606.ENSP00000389277","9606.ENSP00000293288"
"TNF","CRADD","P01375","P78560","9606.ENSP00000398698","9606.ENSP00000439068"
"TNF","FADD","P01375","Q13158","9606.ENSP00000398698","9606.ENSP00000301838"
"TNF","MAP3K14","P01375","Q99558","9606.ENSP00000398698","9606.ENSP00000482657"
"TNF","MAP3K5","P01375","Q99683","9606.ENSP00000398698","9606.ENSP00000351908"
"TNF","MAP3K5","P01375","Q99683","9606.ENSP00000398698","9606.ENSP00000351908"
"TNF","RIPK1","P01375","Q13546","9606.ENSP00000398698","9606.ENSP00000259808"
"TNFRSF10A","TNFSF10","O00220","P50591","9606.ENSP00000221132","9606.ENSP00000241261"
"TNFRSF10B","TNFSF10","O14763","P50591","9606.ENSP00000276431","9606.ENSP00000241261"
"TNFRSF10C","TNFSF10","O14798","P50591","9606.ENSP00000349324","9606.ENSP00000241261"
"TNFRSF10D","TNFSF10","Q9UBN6","P50591","9606.ENSP00000310263","9606.ENSP00000241261"
"TNFRSF1A","CRADD","P19438","P78560","9606.ENSP00000162749","9606.ENSP00000439068"
"TNFRSF1A","FADD","P19438","Q13158","9606.ENSP00000162749","9606.ENSP00000301838"
"TNFRSF1A","MAP3K5","P19438","Q99683","9606.ENSP00000162749","9606.ENSP00000351908"
"TNFRSF1A","MAP3K5","P19438","Q99683","9606.ENSP00000162749","9606.ENSP00000351908"
"TNFRSF1A","RIPK1","P19438","Q13546","9606.ENSP00000162749","9606.ENSP00000259808"
"TNFRSF1A","TRADD","P19438","Q15628","9606.ENSP00000162749","9606.ENSP00000341268"
"TNFRSF1A","TRAF2","P19438","Q92844","9606.ENSP00000162749","9606.ENSP00000259075"
"TNFRSF1B","MAP3K14","P20333","Q99558","9606.ENSP00000365435","9606.ENSP00000482657"
"TNFRSF1B","TRAF2","P20333","Q92844","9606.ENSP00000365435","9606.ENSP00000259075"
"TNF","TNFRSF1A","P01375","P19438","9606.ENSP00000398698","9606.ENSP00000162749"
"TNF","TNFRSF1B","P01375","P20333","9606.ENSP00000398698","9606.ENSP00000365435"
"TNF","TRADD","P01375","Q15628","9606.ENSP00000398698","9606.ENSP00000341268"
"TNF","TRAF2","P01375","Q92844","9606.ENSP00000398698","9606.ENSP00000259075"
