"id1","id2","uniprot_id1","uniprot_id2","string_id1","string_id2"
"CTNNA2","PCDHB11","P26232","Q9Y5F2","9606.ENSP00000384638","9606.ENSP00000346802"
"CTNNA2","PCDHB12","P26232","Q9Y5F1","9606.ENSP00000384638","9606.ENSP00000239450"
"CTNNA2","PCDHB13","P26232","Q9Y5F0","9606.ENSP00000384638","9606.ENSP00000345491"
"CTNNA2","PCDHB14","P26232","Q9Y5E9","9606.ENSP00000384638","9606.ENSP00000239449"
"CTNNA2","PCDHB15","P26232","Q9Y5E8","9606.ENSP00000384638","9606.ENSP00000231173"
"CTNNA2","PCDHB16","P26232","Q9NRJ7","9606.ENSP00000384638","9606.ENSP00000477314"
"CTNNA2","PCDHB1","P26232","Q9Y5F3","9606.ENSP00000384638","9606.ENSP00000307234"
"CTNNA2","PCDHB2","P26232","Q9Y5E7","9606.ENSP00000384638","9606.ENSP00000194155"
"CTNNA2","PCDHB3","P26232","Q9Y5E6","9606.ENSP00000384638","9606.ENSP00000231130"
"CTNNA2","PCDHB4","P26232","Q9Y5E5","9606.ENSP00000384638","9606.ENSP00000194152"
"CTNNA2","PCDHB5","P26232","Q9Y5E4","9606.ENSP00000384638","9606.ENSP00000231134"
"CTNNA2","PCDHB6","P26232","Q9Y5E3","9606.ENSP00000384638","9606.ENSP00000231136"
"CTNNA2","PCDHB7","P26232","Q9Y5E2","9606.ENSP00000384638","9606.ENSP00000231137"
"CTNNA2","PCDHB8","P26232","Q9UN66","9606.ENSP00000384638","9606.ENSP00000239444"
"CTNNA2","PCDHGA10","P26232","Q9Y5H3","9606.ENSP00000384638","9606.ENSP00000381611"
"CTNNA2","PCDHGA11","P26232","Q9Y5H2","9606.ENSP00000384638","9606.ENSP00000381589"
"CTNNA2","PCDHGA12","P26232","O60330","9606.ENSP00000384638","9606.ENSP00000252085"
"CTNNA2","PCDHGA1","P26232","Q9Y5H4","9606.ENSP00000384638","9606.ENSP00000431083"
"CTNNA2","PCDHGA2","P26232","Q9Y5H1","9606.ENSP00000384638","9606.ENSP00000378077"
"CTNNA2","PCDHGA3","P26232","Q9Y5H0","9606.ENSP00000384638","9606.ENSP00000253812"
"CTNNA2","PCDHGA5","P26232","Q9Y5G8","9606.ENSP00000384638","9606.ENSP00000429834"
"CTNNA2","PCDHGA6","P26232","Q9Y5G7","9606.ENSP00000384638","9606.ENSP00000429601"
"CTNNA2","PCDHGA7","P26232","Q9Y5G6","9606.ENSP00000384638","9606.ENSP00000430024"
"CTNNA2","PCDHGA8","P26232","Q9Y5G5","9606.ENSP00000384638","9606.ENSP00000381605"
"CTNNA2","PCDHGB1","P26232","Q9Y5G3","9606.ENSP00000384638","9606.ENSP00000429273"
"CTNNA2","PCDHGB2","P26232","Q9Y5G2","9606.ENSP00000384638","9606.ENSP00000429018"
"CTNNA2","PCDHGB4","P26232","Q9UN71","9606.ENSP00000384638","9606.ENSP00000428288"
"CTNNA2","PCDHGB6","P26232","Q9Y5F9","9606.ENSP00000384638","9606.ENSP00000428603"
"CTNNA2","PCDHGB7","P26232","Q9Y5F8","9606.ENSP00000384638","9606.ENSP00000381594"
"CTNNA2","PCDHGC3","P26232","Q9UN70","9606.ENSP00000384638","9606.ENSP00000312070"
"CTNNA2","PCDHGC4","P26232","Q9Y5F7","9606.ENSP00000384638","9606.ENSP00000306918"
"CTNNA2","PCDHGC5","P26232","Q9Y5F6","9606.ENSP00000384638","9606.ENSP00000252087"
"CTNNA3","CTNNB1","Q9UI47","P35222","9606.ENSP00000389714","9606.ENSP00000495360"
"CTNNA3","DCHS1","Q9UI47","Q96JQ0","9606.ENSP00000389714","9606.ENSP00000299441"
"CTNNA3","FAT1","Q9UI47","Q14517","9606.ENSP00000389714","9606.ENSP00000406229"
"CTNNA3","FAT2","Q9UI47","Q9NYQ8","9606.ENSP00000389714","9606.ENSP00000261800"
"CTNNA3","FAT3","Q9UI47","Q8TDW7","9606.ENSP00000389714","9606.ENSP00000432586"
"CTNNA3","PCDH10","Q9UI47","Q9P2E7","9606.ENSP00000389714","9606.ENSP00000264360"
"CTNNA3","PCDH11X","Q9UI47","Q9BZA7","9606.ENSP00000389714","9606.ENSP00000362186"
"CTNNA3","PCDH12","Q9UI47","Q9NPG4","9606.ENSP00000389714","9606.ENSP00000231484"
"CTNNA3","PCDH15","Q9UI47","Q96QU1","9606.ENSP00000389714","9606.ENSP00000363068"
"CTNNA3","PCDH18","Q9UI47","Q9HCL0","9606.ENSP00000389714","9606.ENSP00000355082"
"CTNNA3","PCDH19","Q9UI47","Q8TAB3","9606.ENSP00000389714","9606.ENSP00000362125"
"CTNNA3","PCDH1","Q9UI47","Q08174","9606.ENSP00000389714","9606.ENSP00000287008"
"CTNNA3","PCDH20","Q9UI47","Q8N6Y1","9606.ENSP00000389714","9606.ENSP00000386653"
"CTNNA3","PCDH7","Q9UI47","O60245","9606.ENSP00000389714","9606.ENSP00000441802"
"CTNNA3","PCDH8","Q9UI47","O95206","9606.ENSP00000389714","9606.ENSP00000367177"
"CTNNA3","PCDH9","Q9UI47","Q9HC56","9606.ENSP00000389714","9606.ENSP00000367096"
"CTNNA3","PCDHA10","Q9UI47","Q9Y5I2","9606.ENSP00000389714","9606.ENSP00000304234"
"CTNNA3","PCDHA11","Q9UI47","Q9Y5I1","9606.ENSP00000389714","9606.ENSP00000381636"
"CTNNA3","PCDHA12","Q9UI47","Q9UN75","9606.ENSP00000389714","9606.ENSP00000381628"
"CTNNA3","PCDHA13","Q9UI47","Q9Y5I0","9606.ENSP00000389714","9606.ENSP00000289272"
"CTNNA3","PCDHA1","Q9UI47","Q9Y5I3","9606.ENSP00000389714","9606.ENSP00000420840"
"CTNNA3","PCDHA2","Q9UI47","Q9Y5H9","9606.ENSP00000389714","9606.ENSP00000431748"
"CTNNA3","PCDHA3","Q9UI47","Q9Y5H8","9606.ENSP00000389714","9606.ENSP00000429808"
"CTNNA3","PCDHA4","Q9UI47","Q9UN74","9606.ENSP00000389714","9606.ENSP00000435300"
"CTNNA3","PCDHA5","Q9UI47","Q9Y5H7","9606.ENSP00000389714","9606.ENSP00000436557"
"CTNNA3","PCDHA6","Q9UI47","Q9UN73","9606.ENSP00000389714","9606.ENSP00000433378"
"CTNNA3","PCDHA7","Q9UI47","Q9UN72","9606.ENSP00000389714","9606.ENSP00000436426"
"CTNNA3","PCDHA8","Q9UI47","Q9Y5H6","9606.ENSP00000389714","9606.ENSP00000434655"
"CTNNA3","PCDHA9","Q9UI47","Q9Y5H5","9606.ENSP00000389714","9606.ENSP00000436042"
"CTNNA3","PCDHAC1","Q9UI47","Q9H158","9606.ENSP00000389714","9606.ENSP00000253807"
"CTNNA3","PCDHAC2","Q9UI47","Q9Y5I4","9606.ENSP00000389714","9606.ENSP00000289269"
"CTNNA3","PCDHB10","Q9UI47","Q9UN67","9606.ENSP00000389714","9606.ENSP00000239446"
"CTNNA3","PCDHB11","Q9UI47","Q9Y5F2","9606.ENSP00000389714","9606.ENSP00000346802"
"CTNNA3","PCDHB12","Q9UI47","Q9Y5F1","9606.ENSP00000389714","9606.ENSP00000239450"
"CTNNA3","PCDHB13","Q9UI47","Q9Y5F0","9606.ENSP00000389714","9606.ENSP00000345491"
"CTNNA3","PCDHB14","Q9UI47","Q9Y5E9","9606.ENSP00000389714","9606.ENSP00000239449"
"CTNNA3","PCDHB15","Q9UI47","Q9Y5E8","9606.ENSP00000389714","9606.ENSP00000231173"
"CTNNA3","PCDHB16","Q9UI47","Q9NRJ7","9606.ENSP00000389714","9606.ENSP00000477314"
"CTNNA3","PCDHB1","Q9UI47","Q9Y5F3","9606.ENSP00000389714","9606.ENSP00000307234"
"CTNNA3","PCDHB2","Q9UI47","Q9Y5E7","9606.ENSP00000389714","9606.ENSP00000194155"
"CTNNA3","PCDHB3","Q9UI47","Q9Y5E6","9606.ENSP00000389714","9606.ENSP00000231130"
"CTNNA3","PCDHB4","Q9UI47","Q9Y5E5","9606.ENSP00000389714","9606.ENSP00000194152"
"CTNNA3","PCDHB5","Q9UI47","Q9Y5E4","9606.ENSP00000389714","9606.ENSP00000231134"
"CTNNA3","PCDHB6","Q9UI47","Q9Y5E3","9606.ENSP00000389714","9606.ENSP00000231136"
"CTNNA3","PCDHB7","Q9UI47","Q9Y5E2","9606.ENSP00000389714","9606.ENSP00000231137"
"CTNNA3","PCDHB8","Q9UI47","Q9UN66","9606.ENSP00000389714","9606.ENSP00000239444"
"CTNNA3","PCDHGA10","Q9UI47","Q9Y5H3","9606.ENSP00000389714","9606.ENSP00000381611"
"CTNNA3","PCDHGA11","Q9UI47","Q9Y5H2","9606.ENSP00000389714","9606.ENSP00000381589"
"CTNNA3","PCDHGA12","Q9UI47","O60330","9606.ENSP00000389714","9606.ENSP00000252085"
"CTNNA3","PCDHGA1","Q9UI47","Q9Y5H4","9606.ENSP00000389714","9606.ENSP00000431083"
"CTNNA3","PCDHGA2","Q9UI47","Q9Y5H1","9606.ENSP00000389714","9606.ENSP00000378077"
"CTNNA3","PCDHGA3","Q9UI47","Q9Y5H0","9606.ENSP00000389714","9606.ENSP00000253812"
"CTNNA3","PCDHGA5","Q9UI47","Q9Y5G8","9606.ENSP00000389714","9606.ENSP00000429834"
"CTNNA3","PCDHGA6","Q9UI47","Q9Y5G7","9606.ENSP00000389714","9606.ENSP00000429601"
"CTNNA3","PCDHGA7","Q9UI47","Q9Y5G6","9606.ENSP00000389714","9606.ENSP00000430024"
"CTNNA3","PCDHGA8","Q9UI47","Q9Y5G5","9606.ENSP00000389714","9606.ENSP00000381605"
"CTNNA3","PCDHGB1","Q9UI47","Q9Y5G3","9606.ENSP00000389714","9606.ENSP00000429273"
"CTNNA3","PCDHGB2","Q9UI47","Q9Y5G2","9606.ENSP00000389714","9606.ENSP00000429018"
"CTNNA3","PCDHGB4","Q9UI47","Q9UN71","9606.ENSP00000389714","9606.ENSP00000428288"
"CTNNA3","PCDHGB6","Q9UI47","Q9Y5F9","9606.ENSP00000389714","9606.ENSP00000428603"
"CTNNA3","PCDHGB7","Q9UI47","Q9Y5F8","9606.ENSP00000389714","9606.ENSP00000381594"
"CTNNA3","PCDHGC3","Q9UI47","Q9UN70","9606.ENSP00000389714","9606.ENSP00000312070"
"CTNNA3","PCDHGC4","Q9UI47","Q9Y5F7","9606.ENSP00000389714","9606.ENSP00000306918"
"CTNNA3","PCDHGC5","Q9UI47","Q9Y5F6","9606.ENSP00000389714","9606.ENSP00000252087"
"CTNNAL1","CTNNB1","Q9UBT7","P35222","9606.ENSP00000320434","9606.ENSP00000495360"
"CTNNAL1","DCHS1","Q9UBT7","Q96JQ0","9606.ENSP00000320434","9606.ENSP00000299441"
"CTNNAL1","FAT1","Q9UBT7","Q14517","9606.ENSP00000320434","9606.ENSP00000406229"
"CTNNAL1","FAT2","Q9UBT7","Q9NYQ8","9606.ENSP00000320434","9606.ENSP00000261800"
"CTNNAL1","FAT3","Q9UBT7","Q8TDW7","9606.ENSP00000320434","9606.ENSP00000432586"
"CTNNAL1","PCDH10","Q9UBT7","Q9P2E7","9606.ENSP00000320434","9606.ENSP00000264360"
"CTNNAL1","PCDH11X","Q9UBT7","Q9BZA7","9606.ENSP00000320434","9606.ENSP00000362186"
"CTNNAL1","PCDH12","Q9UBT7","Q9NPG4","9606.ENSP00000320434","9606.ENSP00000231484"
"CTNNAL1","PCDH15","Q9UBT7","Q96QU1","9606.ENSP00000320434","9606.ENSP00000363068"
"CTNNAL1","PCDH18","Q9UBT7","Q9HCL0","9606.ENSP00000320434","9606.ENSP00000355082"
"CTNNAL1","PCDH19","Q9UBT7","Q8TAB3","9606.ENSP00000320434","9606.ENSP00000362125"
"CTNNAL1","PCDH1","Q9UBT7","Q08174","9606.ENSP00000320434","9606.ENSP00000287008"
"CTNNAL1","PCDH20","Q9UBT7","Q8N6Y1","9606.ENSP00000320434","9606.ENSP00000386653"
"CTNNAL1","PCDH7","Q9UBT7","O60245","9606.ENSP00000320434","9606.ENSP00000441802"
"CTNNAL1","PCDH8","Q9UBT7","O95206","9606.ENSP00000320434","9606.ENSP00000367177"
"CTNNAL1","PCDH9","Q9UBT7","Q9HC56","9606.ENSP00000320434","9606.ENSP00000367096"
"CTNNAL1","PCDHA10","Q9UBT7","Q9Y5I2","9606.ENSP00000320434","9606.ENSP00000304234"
"CTNNAL1","PCDHA11","Q9UBT7","Q9Y5I1","9606.ENSP00000320434","9606.ENSP00000381636"
"CTNNAL1","PCDHA12","Q9UBT7","Q9UN75","9606.ENSP00000320434","9606.ENSP00000381628"
"CTNNAL1","PCDHA13","Q9UBT7","Q9Y5I0","9606.ENSP00000320434","9606.ENSP00000289272"
"CTNNAL1","PCDHA1","Q9UBT7","Q9Y5I3","9606.ENSP00000320434","9606.ENSP00000420840"
"CTNNAL1","PCDHA2","Q9UBT7","Q9Y5H9","9606.ENSP00000320434","9606.ENSP00000431748"
"CTNNAL1","PCDHA3","Q9UBT7","Q9Y5H8","9606.ENSP00000320434","9606.ENSP00000429808"
"CTNNAL1","PCDHA4","Q9UBT7","Q9UN74","9606.ENSP00000320434","9606.ENSP00000435300"
"CTNNAL1","PCDHA5","Q9UBT7","Q9Y5H7","9606.ENSP00000320434","9606.ENSP00000436557"
"CTNNAL1","PCDHA6","Q9UBT7","Q9UN73","9606.ENSP00000320434","9606.ENSP00000433378"
"CTNNAL1","PCDHA7","Q9UBT7","Q9UN72","9606.ENSP00000320434","9606.ENSP00000436426"
"CTNNAL1","PCDHA8","Q9UBT7","Q9Y5H6","9606.ENSP00000320434","9606.ENSP00000434655"
"CTNNAL1","PCDHA9","Q9UBT7","Q9Y5H5","9606.ENSP00000320434","9606.ENSP00000436042"
"CTNNAL1","PCDHAC1","Q9UBT7","Q9H158","9606.ENSP00000320434","9606.ENSP00000253807"
"CTNNAL1","PCDHAC2","Q9UBT7","Q9Y5I4","9606.ENSP00000320434","9606.ENSP00000289269"
"CTNNAL1","PCDHB10","Q9UBT7","Q9UN67","9606.ENSP00000320434","9606.ENSP00000239446"
"CTNNAL1","PCDHB11","Q9UBT7","Q9Y5F2","9606.ENSP00000320434","9606.ENSP00000346802"
"CTNNAL1","PCDHB12","Q9UBT7","Q9Y5F1","9606.ENSP00000320434","9606.ENSP00000239450"
"CTNNAL1","PCDHB13","Q9UBT7","Q9Y5F0","9606.ENSP00000320434","9606.ENSP00000345491"
"CTNNAL1","PCDHB14","Q9UBT7","Q9Y5E9","9606.ENSP00000320434","9606.ENSP00000239449"
"CTNNAL1","PCDHB15","Q9UBT7","Q9Y5E8","9606.ENSP00000320434","9606.ENSP00000231173"
"CTNNAL1","PCDHB16","Q9UBT7","Q9NRJ7","9606.ENSP00000320434","9606.ENSP00000477314"
"CTNNAL1","PCDHB1","Q9UBT7","Q9Y5F3","9606.ENSP00000320434","9606.ENSP00000307234"
"CTNNAL1","PCDHB2","Q9UBT7","Q9Y5E7","9606.ENSP00000320434","9606.ENSP00000194155"
"CTNNAL1","PCDHB3","Q9UBT7","Q9Y5E6","9606.ENSP00000320434","9606.ENSP00000231130"
"CTNNAL1","PCDHB4","Q9UBT7","Q9Y5E5","9606.ENSP00000320434","9606.ENSP00000194152"
"CTNNAL1","PCDHB5","Q9UBT7","Q9Y5E4","9606.ENSP00000320434","9606.ENSP00000231134"
"CTNNAL1","PCDHB6","Q9UBT7","Q9Y5E3","9606.ENSP00000320434","9606.ENSP00000231136"
"CTNNAL1","PCDHB7","Q9UBT7","Q9Y5E2","9606.ENSP00000320434","9606.ENSP00000231137"
"CTNNAL1","PCDHB8","Q9UBT7","Q9UN66","9606.ENSP00000320434","9606.ENSP00000239444"
"CTNNAL1","PCDHGA10","Q9UBT7","Q9Y5H3","9606.ENSP00000320434","9606.ENSP00000381611"
"CTNNAL1","PCDHGA11","Q9UBT7","Q9Y5H2","9606.ENSP00000320434","9606.ENSP00000381589"
"CTNNAL1","PCDHGA12","Q9UBT7","O60330","9606.ENSP00000320434","9606.ENSP00000252085"
"CTNNAL1","PCDHGA1","Q9UBT7","Q9Y5H4","9606.ENSP00000320434","9606.ENSP00000431083"
"CTNNAL1","PCDHGA2","Q9UBT7","Q9Y5H1","9606.ENSP00000320434","9606.ENSP00000378077"
"CTNNAL1","PCDHGA3","Q9UBT7","Q9Y5H0","9606.ENSP00000320434","9606.ENSP00000253812"
"CTNNAL1","PCDHGA5","Q9UBT7","Q9Y5G8","9606.ENSP00000320434","9606.ENSP00000429834"
"CTNNAL1","PCDHGA6","Q9UBT7","Q9Y5G7","9606.ENSP00000320434","9606.ENSP00000429601"
"CTNNAL1","PCDHGA7","Q9UBT7","Q9Y5G6","9606.ENSP00000320434","9606.ENSP00000430024"
"CTNNAL1","PCDHGA8","Q9UBT7","Q9Y5G5","9606.ENSP00000320434","9606.ENSP00000381605"
"CTNNAL1","PCDHGB1","Q9UBT7","Q9Y5G3","9606.ENSP00000320434","9606.ENSP00000429273"
"CTNNAL1","PCDHGB2","Q9UBT7","Q9Y5G2","9606.ENSP00000320434","9606.ENSP00000429018"
"CTNNAL1","PCDHGB4","Q9UBT7","Q9UN71","9606.ENSP00000320434","9606.ENSP00000428288"
"CTNNAL1","PCDHGB6","Q9UBT7","Q9Y5F9","9606.ENSP00000320434","9606.ENSP00000428603"
"CTNNAL1","PCDHGB7","Q9UBT7","Q9Y5F8","9606.ENSP00000320434","9606.ENSP00000381594"
"CTNNAL1","PCDHGC3","Q9UBT7","Q9UN70","9606.ENSP00000320434","9606.ENSP00000312070"
"CTNNAL1","PCDHGC4","Q9UBT7","Q9Y5F7","9606.ENSP00000320434","9606.ENSP00000306918"
"CTNNAL1","PCDHGC5","Q9UBT7","Q9Y5F6","9606.ENSP00000320434","9606.ENSP00000252087"
"CTNNB1","DCHS1","P35222","Q96JQ0","9606.ENSP00000495360","9606.ENSP00000299441"
"CTNNB1","EP300","P35222","Q09472","9606.ENSP00000495360","9606.ENSP00000263253"
"CTNNB1","EP400","P35222","Q96L91","9606.ENSP00000495360","9606.ENSP00000374212"
"CTNNB1","FAT1","P35222","Q14517","9606.ENSP00000495360","9606.ENSP00000406229"
"CTNNB1","FAT2","P35222","Q9NYQ8","9606.ENSP00000495360","9606.ENSP00000261800"
"CTNNB1","FAT3","P35222","Q8TDW7","9606.ENSP00000495360","9606.ENSP00000432586"
"CTNNB1","FBXW11","P35222","Q9UKB1","9606.ENSP00000495360","9606.ENSP00000265094"
"CTNNB1","GSK3B","P35222","P49841","9606.ENSP00000495360","9606.ENSP00000324806"
"CTNNB1","HELLS","P35222","Q9NRZ9","9606.ENSP00000495360","9606.ENSP00000377601"
"CTNNB1","HLTF","P35222","Q14527","9606.ENSP00000495360","9606.ENSP00000308944"
"CTNNB1","INO80","P35222","Q9ULG1","9606.ENSP00000495360","9606.ENSP00000497609"
"CTNNB1","LEF1","P35222","Q9UJU2","9606.ENSP00000495360","9606.ENSP00000265165"
"CTNNB1","PCDH10","P35222","Q9P2E7","9606.ENSP00000495360","9606.ENSP00000264360"
"CTNNB1","PCDH11X","P35222","Q9BZA7","9606.ENSP00000495360","9606.ENSP00000362186"
"CTNNB1","PCDH12","P35222","Q9NPG4","9606.ENSP00000495360","9606.ENSP00000231484"
"CTNNB1","PCDH15","P35222","Q96QU1","9606.ENSP00000495360","9606.ENSP00000363068"
"CTNNB1","PCDH18","P35222","Q9HCL0","9606.ENSP00000495360","9606.ENSP00000355082"
"CTNNB1","PCDH19","P35222","Q8TAB3","9606.ENSP00000495360","9606.ENSP00000362125"
"CTNNB1","PCDH1","P35222","Q08174","9606.ENSP00000495360","9606.ENSP00000287008"
"CTNNB1","PCDH20","P35222","Q8N6Y1","9606.ENSP00000495360","9606.ENSP00000386653"
"CTNNB1","PCDH7","P35222","O60245","9606.ENSP00000495360","9606.ENSP00000441802"
"CTNNB1","PCDH8","P35222","O95206","9606.ENSP00000495360","9606.ENSP00000367177"
"CTNNB1","PCDH9","P35222","Q9HC56","9606.ENSP00000495360","9606.ENSP00000367096"
"CTNNB1","PCDHA10","P35222","Q9Y5I2","9606.ENSP00000495360","9606.ENSP00000304234"
"CTNNB1","PCDHA11","P35222","Q9Y5I1","9606.ENSP00000495360","9606.ENSP00000381636"
"CTNNB1","PCDHA12","P35222","Q9UN75","9606.ENSP00000495360","9606.ENSP00000381628"
"CTNNB1","PCDHA13","P35222","Q9Y5I0","9606.ENSP00000495360","9606.ENSP00000289272"
"CTNNB1","PCDHA1","P35222","Q9Y5I3","9606.ENSP00000495360","9606.ENSP00000420840"
"CTNNB1","PCDHA2","P35222","Q9Y5H9","9606.ENSP00000495360","9606.ENSP00000431748"
"CTNNB1","PCDHA3","P35222","Q9Y5H8","9606.ENSP00000495360","9606.ENSP00000429808"
"CTNNB1","PCDHA4","P35222","Q9UN74","9606.ENSP00000495360","9606.ENSP00000435300"
"CTNNB1","PCDHA5","P35222","Q9Y5H7","9606.ENSP00000495360","9606.ENSP00000436557"
"CTNNB1","PCDHA6","P35222","Q9UN73","9606.ENSP00000495360","9606.ENSP00000433378"
"CTNNB1","PCDHA7","P35222","Q9UN72","9606.ENSP00000495360","9606.ENSP00000436426"
"CTNNB1","PCDHA8","P35222","Q9Y5H6","9606.ENSP00000495360","9606.ENSP00000434655"
"CTNNB1","PCDHA9","P35222","Q9Y5H5","9606.ENSP00000495360","9606.ENSP00000436042"
"CTNNB1","PCDHAC1","P35222","Q9H158","9606.ENSP00000495360","9606.ENSP00000253807"
"CTNNB1","PCDHAC2","P35222","Q9Y5I4","9606.ENSP00000495360","9606.ENSP00000289269"
"CTNNB1","PCDHB10","P35222","Q9UN67","9606.ENSP00000495360","9606.ENSP00000239446"
"CTNNB1","PCDHB11","P35222","Q9Y5F2","9606.ENSP00000495360","9606.ENSP00000346802"
"CTNNB1","PCDHB12","P35222","Q9Y5F1","9606.ENSP00000495360","9606.ENSP00000239450"
"CTNNB1","PCDHB13","P35222","Q9Y5F0","9606.ENSP00000495360","9606.ENSP00000345491"
"CTNNB1","PCDHB14","P35222","Q9Y5E9","9606.ENSP00000495360","9606.ENSP00000239449"
"CTNNB1","PCDHB15","P35222","Q9Y5E8","9606.ENSP00000495360","9606.ENSP00000231173"
"CTNNB1","PCDHB16","P35222","Q9NRJ7","9606.ENSP00000495360","9606.ENSP00000477314"
"CTNNB1","PCDHB1","P35222","Q9Y5F3","9606.ENSP00000495360","9606.ENSP00000307234"
"CTNNB1","PCDHB2","P35222","Q9Y5E7","9606.ENSP00000495360","9606.ENSP00000194155"
"CTNNB1","PCDHB3","P35222","Q9Y5E6","9606.ENSP00000495360","9606.ENSP00000231130"
"CTNNB1","PCDHB4","P35222","Q9Y5E5","9606.ENSP00000495360","9606.ENSP00000194152"
"CTNNB1","PCDHB5","P35222","Q9Y5E4","9606.ENSP00000495360","9606.ENSP00000231134"
"CTNNB1","PCDHB6","P35222","Q9Y5E3","9606.ENSP00000495360","9606.ENSP00000231136"
"CTNNB1","PCDHB7","P35222","Q9Y5E2","9606.ENSP00000495360","9606.ENSP00000231137"
"CTNNB1","PCDHB8","P35222","Q9UN66","9606.ENSP00000495360","9606.ENSP00000239444"
"CTNNB1","PCDHGA10","P35222","Q9Y5H3","9606.ENSP00000495360","9606.ENSP00000381611"
"CTNNB1","PCDHGA11","P35222","Q9Y5H2","9606.ENSP00000495360","9606.ENSP00000381589"
"CTNNB1","PCDHGA12","P35222","O60330","9606.ENSP00000495360","9606.ENSP00000252085"
"CTNNB1","PCDHGA1","P35222","Q9Y5H4","9606.ENSP00000495360","9606.ENSP00000431083"
"CTNNB1","PCDHGA2","P35222","Q9Y5H1","9606.ENSP00000495360","9606.ENSP00000378077"
"CTNNB1","PCDHGA3","P35222","Q9Y5H0","9606.ENSP00000495360","9606.ENSP00000253812"
"CTNNB1","PCDHGA5","P35222","Q9Y5G8","9606.ENSP00000495360","9606.ENSP00000429834"
"CTNNB1","PCDHGA6","P35222","Q9Y5G7","9606.ENSP00000495360","9606.ENSP00000429601"
"CTNNB1","PCDHGA7","P35222","Q9Y5G6","9606.ENSP00000495360","9606.ENSP00000430024"
"CTNNB1","PCDHGA8","P35222","Q9Y5G5","9606.ENSP00000495360","9606.ENSP00000381605"
"CTNNB1","PCDHGB1","P35222","Q9Y5G3","9606.ENSP00000495360","9606.ENSP00000429273"
"CTNNB1","PCDHGB2","P35222","Q9Y5G2","9606.ENSP00000495360","9606.ENSP00000429018"
"CTNNB1","PCDHGB4","P35222","Q9UN71","9606.ENSP00000495360","9606.ENSP00000428288"
"CTNNB1","PCDHGB6","P35222","Q9Y5F9","9606.ENSP00000495360","9606.ENSP00000428603"
"CTNNB1","PCDHGB7","P35222","Q9Y5F8","9606.ENSP00000495360","9606.ENSP00000381594"
"CTNNB1","PCDHGC3","P35222","Q9UN70","9606.ENSP00000495360","9606.ENSP00000312070"
"CTNNB1","PCDHGC4","P35222","Q9Y5F7","9606.ENSP00000495360","9606.ENSP00000306918"
"CTNNB1","PCDHGC5","P35222","Q9Y5F6","9606.ENSP00000495360","9606.ENSP00000252087"
"CTNNB1","PPP2CA","P35222","P67775","9606.ENSP00000495360","9606.ENSP00000418447"
"CTNNB1","PPP2CB","P35222","P62714","9606.ENSP00000495360","9606.ENSP00000221138"
"CTNNB1","PPP2R5A","P35222","Q15172","9606.ENSP00000495360","9606.ENSP00000261461"
"CTNNB1","PPP2R5B","P35222","Q15173","9606.ENSP00000495360","9606.ENSP00000164133"
"CTNNB1","PPP2R5C","P35222","Q13362","9606.ENSP00000495360","9606.ENSP00000412324"
"CTNNB1","PPP2R5D","P35222","Q14738","9606.ENSP00000495360","9606.ENSP00000417963"
"CTNNB1","PPP2R5E","P35222","Q16537","9606.ENSP00000495360","9606.ENSP00000337641"
"CTNNB1","PYGO1","P35222","Q9Y3Y4","9606.ENSP00000495360","9606.ENSP00000302327"
"CTNNB1","PYGO2","P35222","Q9BRQ0","9606.ENSP00000495360","9606.ENSP00000357442"
"CTNNB1","SIAH1","P35222","Q8IUQ4","9606.ENSP00000495360","9606.ENSP00000349156"
"CTNNB1","SIAH2","P35222","O43255","9606.ENSP00000495360","9606.ENSP00000322457"
"CTNNB1","SMAD1","P35222","Q15797","9606.ENSP00000495360","9606.ENSP00000305769"
"CTNNB1","SMAD4","P35222","Q13485","9606.ENSP00000495360","9606.ENSP00000341551"
"CTNNB1","SMAD5","P35222","Q99717","9606.ENSP00000495360","9606.ENSP00000441954"
"CTNNB1","SMARCA1","P35222","P28370","9606.ENSP00000495360","9606.ENSP00000360162"
"CTNNB1","SMARCA2","P35222","P51531","9606.ENSP00000495360","9606.ENSP00000371638"
"CTNNB1","SMARCA4","P35222","P51532","9606.ENSP00000495360","9606.ENSP00000343896"
"CTNNB1","SMARCA5","P35222","O60264","9606.ENSP00000495360","9606.ENSP00000283131"
"CTNNB1","SMARCAL1","P35222","Q9NZC9","9606.ENSP00000495360","9606.ENSP00000349823"
"CTNNB1","SMARCB1","P35222","Q12824","9606.ENSP00000495360","9606.ENSP00000340883"
"CTNNB1","SMARCC1","P35222","Q92922","9606.ENSP00000495360","9606.ENSP00000254480"
"CTNNB1","SMARCC2","P35222","Q8TAQ2","9606.ENSP00000495360","9606.ENSP00000449396"
"CTNNB1","SMARCD1","P35222","Q96GM5","9606.ENSP00000495360","9606.ENSP00000378414"
"CTNNB1","SMARCD2","P35222","Q92925","9606.ENSP00000495360","9606.ENSP00000392617"
"CTNNB1","SMARCD3","P35222","Q6STE5","9606.ENSP00000495360","9606.ENSP00000262188"
"CTNNB1","SMARCE1","P35222","Q969G3","9606.ENSP00000495360","9606.ENSP00000323967"
"CTNNB1","SRCAP","P35222","Q6ZRS2","9606.ENSP00000495360","9606.ENSP00000262518"
"CTNNB1","TBL1XR1","P35222","Q9BZK7","9606.ENSP00000495360","9606.ENSP00000405574"
